epoch,W1_1_1,W1_2_1,W1_1_2,W1_2_2,W1_1_3,W1_2_3,W1_1_4,W1_2_4,W1_1_5,W1_2_5,W1_1_6,W1_2_6,W1_1_7,W1_2_7,W1_1_8,W1_2_8,W1_1_9,W1_2_9,W1_1_10,W1_2_10,W1_1_11,W1_2_11,W1_1_12,W1_2_12,W1_1_13,W1_2_13,W1_1_14,W1_2_14,W1_1_15,W1_2_15,W1_1_16,W1_2_16,W1_1_17,W1_2_17,W1_1_18,W1_2_18,W1_1_19,W1_2_19,W1_1_20,W1_2_20,W1_1_21,W1_2_21,W1_1_22,W1_2_22,W1_1_23,W1_2_23,W1_1_24,W1_2_24,W1_1_25,W1_2_25,W1_1_26,W1_2_26,W1_1_27,W1_2_27,W1_1_28,W1_2_28,W1_1_29,W1_2_29,W1_1_30,W1_2_30,W1_1_31,W1_2_31,W1_1_32,W1_2_32,W1_1_33,W1_2_33,W1_1_34,W1_2_34,W1_1_35,W1_2_35,W1_1_36,W1_2_36,W1_1_37,W1_2_37,W1_1_38,W1_2_38,W1_1_39,W1_2_39,W1_1_40,W1_2_40,W1_1_41,W1_2_41,W1_1_42,W1_2_42,b1_1,b1_2,W2_1_1,W2_2_1,W2_1_2,W2_2_2,b2_1,b2_2,Wout_1_1,Wout_1_2,bout_1,training_acc,testing_acc
10,-3.571082592010498,-5.850539207458496,1.2886604070663452,2.749905586242676,1.416917324066162,1.9329040050506592,-3.4251391887664795,-3.7816741466522217,3.4461512565612793,5.930028438568115,2.3742125034332275,3.3188469409942627,1.3048125505447388,3.0082740783691406,1.8260515928268433,3.301910877227783,-1.8372489213943481,-2.033217191696167,0.570697009563446,0.7538455128669739,3.3675284385681152,5.756483554840088,-0.9725061655044556,-3.169874906539917,-4.638569355010986,-6.091368675231934,2.2490155696868896,2.0981197357177734,2.5911929607391357,4.081080913543701,1.5711337327957153,1.7459794282913208,0.14923164248466492,0.04747706279158592,-0.2144802212715149,0.13091236352920532,0.9396160244941711,-0.02427353709936142,1.0367395877838135,1.373680591583252,-1.7399890422821045,-2.6511354446411133,3.1811935901641846,5.158915996551514,-2.6956188678741455,-2.251284599304199,-0.9395262598991394,-1.446348786354065,3.049940586090088,3.8523623943328857,-4.601771831512451,-5.807708740234375,-2.947784423828125,-2.3550424575805664,-2.2466564178466797,-1.4919075965881348,-3.2111775875091553,-2.6785390377044678,1.5944797992706299,2.356320858001709,0.3958006799221039,-0.09738829731941223,-4.209395885467529,-4.986780166625977,0.9225529432296753,1.8814071416854858,4.533041000366211,6.480624675750732,-2.2007882595062256,-1.8747589588165283,-3.72179913520813,-4.334168434143066,-1.3601093292236328,-1.9590479135513306,0.31313616037368774,0.05322462320327759,-1.1297380924224854,-0.2557893991470337,0.4056258499622345,-0.4753185212612152,-1.0139776468276978,-0.23895785212516785,0.4644695818424225,1.1692595481872559,0.866716206073761,-1.5349059104919434,-3.1096856594085693,-4.582958221435547,-6.00455379486084,-1.8928372859954834,-1.1267497539520264,2.1285011768341064,-3.4767861366271973,-2.0070624351501465,0.9448707699775696,0.6309675,0.62264735
11,-3.7511138916015625,-6.013597011566162,1.3220906257629395,2.813650608062744,1.5229711532592773,2.0236403942108154,-3.5751593112945557,-3.9276177883148193,3.514842987060547,6.138853549957275,2.480822801589966,3.434861421585083,1.3250806331634521,3.102538585662842,1.921920895576477,3.368865966796875,-2.014409065246582,-2.0078539848327637,0.6188562512397766,0.7516724467277527,3.5196306705474854,5.901765823364258,-1.0531336069107056,-3.267390012741089,-4.836245059967041,-6.248779296875,2.3323347568511963,2.1495118141174316,2.7230355739593506,4.1728315353393555,1.6709033250808716,1.7738600969314575,0.1648065745830536,0.020233649760484695,-0.2865694463253021,0.12133889645338058,0.9821191430091858,-0.061348337680101395,1.1207036972045898,1.4074991941452026,-1.7772092819213867,-2.737973690032959,3.3626906871795654,5.343949794769287,-2.8105735778808594,-2.3285839557647705,-0.9492171406745911,-1.5586904287338257,3.260284423828125,3.9816603660583496,-4.833452224731445,-5.903090000152588,-3.068288564682007,-2.418090343475342,-2.2627906799316406,-1.5414810180664062,-3.3494770526885986,-2.692553758621216,1.6357496976852417,2.4278416633605957,0.43817979097366333,-0.10190142691135406,-4.406923770904541,-5.160738945007324,0.9890621304512024,1.9323877096176147,4.710567951202393,6.647453784942627,-2.320772171020508,-1.9094560146331787,-3.826011896133423,-4.477778434753418,-1.4181193113327026,-2.0363752841949463,0.33162081241607666,0.04317517206072807,-1.135387659072876,-0.27241528034210205,0.48372718691825867,-0.501676619052887,-1.0071686506271362,-0.27290332317352295,0.45648881793022156,1.2345502376556396,0.9188746809959412,-1.5917640924453735,-3.275120735168457,-4.723371982574463,-6.344518661499023,-1.8942677974700928,-1.1457282304763794,2.1350953578948975,-3.53848934173584,-2.0006752014160156,0.9384884834289551,0.6308678,0.62203026
12,-3.920555830001831,-6.1635050773620605,1.3515874147415161,2.874756097793579,1.6228703260421753,2.10555100440979,-3.7144670486450195,-4.0655951499938965,3.5832767486572266,6.326926231384277,2.5807294845581055,3.5418906211853027,1.3432210683822632,3.1890060901641846,2.0112204551696777,3.428992986679077,-2.184086322784424,-1.9847720861434937,0.6646120548248291,0.7531630992889404,3.657156229019165,6.036783695220947,-1.1326947212219238,-3.354377269744873,-5.015007495880127,-6.398631572723389,2.4056320190429688,2.1990418434143066,2.838724136352539,4.261157512664795,1.7657079696655273,1.7984038591384888,0.18134765326976776,-0.006429064087569714,-0.35510098934173584,0.11302203685045242,1.0151340961456299,-0.09085163474082947,1.2004139423370361,1.437242031097412,-1.8043969869613647,-2.8172552585601807,3.5391204357147217,5.510416030883789,-2.9217240810394287,-2.3992862701416016,-0.9678565859794617,-1.6613065004348755,3.450180768966675,4.109026908874512,-5.035317420959473,-5.998170375823975,-3.165350914001465,-2.4850761890411377,-2.2746293544769287,-1.591164469718933,-3.4793484210968018,-2.7091755867004395,1.6693699359893799,2.4944958686828613,0.4702759385108948,-0.1028592437505722,-4.587265491485596,-5.322333335876465,1.0645703077316284,1.9700011014938354,4.870125770568848,6.805193901062012,-2.4244914054870605,-1.9462804794311523,-3.9230871200561523,-4.6081862449646,-1.4684234857559204,-2.1109883785247803,0.35079628229141235,0.0328071266412735,-1.1405823230743408,-0.28848201036453247,0.5560012459754944,-0.5299423933029175,-0.9991662502288818,-0.3056962788105011,0.4494529962539673,1.2948518991470337,0.9583284258842468,-1.640001654624939,-3.4217262268066406,-4.844135761260986,-6.65692663192749,-1.8859251737594604,-1.1626275777816772,2.124802350997925,-3.587459087371826,-1.9972858428955078,0.9336102604866028,0.63091767,0.6217217
13,-4.08065128326416,-6.302656173706055,1.3787983655929565,2.9334607124328613,1.7171275615692139,2.1803407669067383,-3.844975709915161,-4.196133136749268,3.6517040729522705,6.497620105743408,2.6756529808044434,3.6404495239257812,1.360793113708496,3.2684030532836914,2.0942986011505127,3.483652353286743,-2.3439319133758545,-1.9657024145126343,0.7079585790634155,0.7579740285873413,3.782003402709961,6.163328647613525,-1.2100279331207275,-3.4335458278656006,-5.177920818328857,-6.541359901428223,2.472337007522583,2.2463338375091553,2.9411256313323975,4.345921993255615,1.8549457788467407,1.820613145828247,0.1985825151205063,-0.032623641192913055,-0.4197443425655365,0.10552603006362915,1.0406033992767334,-0.11427593231201172,1.2771022319793701,1.4637423753738403,-1.8235865831375122,-2.8908705711364746,3.7100234031677246,5.6614885330200195,-3.02762770652771,-2.4648284912109375,-0.9933425784111023,-1.755619764328003,3.6233561038970947,4.232759952545166,-5.2143449783325195,-6.09175968170166,-3.2475082874298096,-2.551316499710083,-2.2827301025390625,-1.6404199600219727,-3.601348876953125,-2.72727370262146,1.697791337966919,2.556110143661499,0.4946945905685425,-0.10187780857086182,-4.753807544708252,-5.471922397613525,1.1427165269851685,1.9994771480560303,5.015239715576172,6.953827381134033,-2.516310453414917,-1.9834201335906982,-4.014950275421143,-4.726832866668701,-1.5123052597045898,-2.1823410987854004,0.37037143111228943,0.022171761840581894,-1.1458362340927124,-0.3034451901912689,0.622967541217804,-0.5590983629226685,-0.9906758666038513,-0.33686697483062744,0.4434800148010254,1.350609302520752,0.9882458448410034,-1.6812294721603394,-3.552433729171753,-4.950382232666016,-6.946796417236328,-1.8714804649353027,-1.177425742149353,2.1048099994659424,-3.627196788787842,-1.9957231283187866,0.9299840927124023,0.6306434,0.6211046
14,-4.232401371002197,-6.432632923126221,1.404615879058838,2.989739179611206,1.8063760995864868,2.2493016719818115,-3.9679341316223145,-4.319867134094238,3.719825267791748,6.653964519500732,2.7666127681732178,3.7315220832824707,1.3785535097122192,3.341456651687622,2.171506881713867,3.5338943004608154,-2.4931845664978027,-1.951181411743164,0.749083936214447,0.7655289769172668,3.895927667617798,6.2826828956604,-1.2845512628555298,-3.506547212600708,-5.327268600463867,-6.677400588989258,2.5343809127807617,2.2911462783813477,3.03273606300354,4.427023887634277,1.9384799003601074,1.841159462928772,0.21634946763515472,-0.058434512466192245,-0.4804683029651642,0.09846567362546921,1.0602198839187622,-0.13297417759895325,1.3514370918273926,1.4875744581222534,-1.8363407850265503,-2.9600677490234375,3.875082015991211,5.799812316894531,-3.1277382373809814,-2.526148557662964,-1.0237826108932495,-1.8428518772125244,3.782866954803467,4.3519606590271,-5.375547409057617,-6.183355331420898,-3.3201942443847656,-2.6145524978637695,-2.287715196609497,-1.6888757944107056,-3.715980291366577,-2.746241331100464,1.7226758003234863,2.613020420074463,0.5133181214332581,-0.09984549880027771,-4.90899133682251,-5.610396862030029,1.2198514938354492,2.0237979888916016,5.148637294769287,7.093818187713623,-2.5995235443115234,-2.019864320755005,-4.102850437164307,-4.835200309753418,-1.5511085987091064,-2.250124216079712,0.39014294743537903,0.01131329033523798,-1.1515594720840454,-0.3170844614505768,0.6850189566612244,-0.5884267687797546,-0.9821738600730896,-0.36623480916023254,0.43855559825897217,1.402284860610962,1.0109009742736816,-1.716444969177246,-3.6696808338165283,-5.045603275299072,-7.217928409576416,-1.8541067838668823,-1.1902613639831543,2.0800669193267822,-3.660099506378174,-1.9952044486999512,0.9273092746734619,0.6306185,0.6211046
15,-4.376369953155518,-6.554521083831787,1.429561972618103,3.043520212173462,1.8911633491516113,2.3133580684661865,-4.084296226501465,-4.4373459815979,3.7871439456939697,6.798225402832031,2.8543241024017334,3.816004514694214,1.3967870473861694,3.4087893962860107,2.2432456016540527,3.5805182456970215,-2.6318562030792236,-1.941178560256958,0.7882056832313538,0.7752876281738281,4.000402927398682,6.395949363708496,-1.3559989929199219,-3.5744142532348633,-5.465075969696045,-6.807098388671875,2.5928092002868652,2.333444118499756,3.115438938140869,4.50437593460083,2.016462802886963,1.8605334758758545,0.23453785479068756,-0.08392095565795898,-0.5374108552932739,0.09156928956508636,1.0753402709960938,-0.14801126718521118,1.4237924814224243,1.509142279624939,-1.8438857793807983,-3.0257961750030518,4.034161567687988,5.9274516105651855,-3.2221391201019287,-2.5839571952819824,-1.0576798915863037,-1.9240295886993408,3.931222915649414,4.466183662414551,-5.52242374420166,-6.272609233856201,-3.3866159915924072,-2.673902750015259,-2.29022479057312,-1.7362706661224365,-3.8237340450286865,-2.765745162963867,1.7451517581939697,2.6656410694122314,0.527499794960022,-0.09726070612668991,-5.054676532745361,-5.738830089569092,1.2941608428955078,2.044680118560791,5.272357940673828,7.225849151611328,-2.6764492988586426,-2.0550966262817383,-4.187664031982422,-4.934516429901123,-1.5860199928283691,-2.3142104148864746,0.40997788310050964,0.000271502387477085,-1.1581594944000244,-0.3293221592903137,0.74251389503479,-0.6173932552337646,-0.973934531211853,-0.3937702178955078,0.4346263110637665,1.4503276348114014,1.0280405282974243,-1.7463438510894775,-3.7755281925201416,-5.131982326507568,-7.473379611968994,-1.8360915184020996,-1.201366662979126,2.053823471069336,-3.6877973079681396,-1.9952471256256104,0.9253430962562561,0.6300451,0.6214132
16,-4.513056755065918,-6.669247150421143,1.4538516998291016,3.0948944091796875,1.9719303846359253,2.3732285499572754,-4.1947245597839355,-4.549106121063232,3.8531577587127686,6.932200908660889,2.939204454421997,3.894686460494995,1.4154794216156006,3.4709861278533936,2.309812545776367,3.6240592002868652,-2.760378122329712,-1.9354240894317627,0.8255308866500854,0.7867568731307983,4.096704006195068,6.503916263580322,-1.4242525100708008,-3.6379573345184326,-5.592653274536133,-6.930846214294434,2.6483395099639893,2.373344659805298,3.1907427310943604,4.5780816078186035,2.089137077331543,1.8790745735168457,0.253071129322052,-0.10912183672189713,-0.590793788433075,0.08466489613056183,1.0870455503463745,-0.16022074222564697,1.4943723678588867,1.5287885665893555,-1.8471819162368774,-3.088656187057495,4.187224388122559,6.046086311340332,-3.3111937046051025,-2.6387391090393066,-1.0939383506774902,-1.9999973773956299,4.0703349113464355,4.575510501861572,-5.657620429992676,-6.359347820281982,-3.4486935138702393,-2.7291884422302246,-2.290900707244873,-1.7824193239212036,-3.9250283241271973,-2.785670042037964,1.7659488916397095,2.7144315242767334,0.5382135510444641,-0.09439082443714142,-5.1921916007995605,-5.8583292961120605,1.364830493927002,2.0630409717559814,5.387913227081299,7.350765228271484,-2.748661518096924,-2.088916301727295,-4.269988536834717,-5.026007175445557,-1.6180442571640015,-2.3746304512023926,0.42978256940841675,-0.010915840044617653,-1.1658964157104492,-0.34015804529190063,0.7958348393440247,-0.6456429362297058,-0.966117262840271,-0.4195364713668823,0.4316297471523285,1.495153546333313,1.04093599319458,-1.7714523077011108,-3.871596336364746,-5.210984230041504,-7.7153825759887695,-1.8189170360565186,-1.2109614610671997,2.0281405448913574,-3.7114310264587402,-1.995545744895935,0.9239327311515808,0.62982076,0.6214132
17,-4.643008232116699,-6.777425289154053,1.4775962829589844,3.1438612937927246,2.049142837524414,2.429487943649292,-4.299933433532715,-4.655638217926025,3.9175240993499756,7.057407855987549,3.0215556621551514,3.968315601348877,1.4345040321350098,3.528578758239746,2.3715767860412598,3.665065288543701,-2.8794188499450684,-1.9335529804229736,0.861271321773529,0.7995486855506897,4.185819625854492,6.607237339019775,-1.4893237352371216,-3.697783946990967,-5.711420059204102,-7.049042701721191,2.7013187408447266,2.4109950065612793,3.2598612308502197,4.648294925689697,2.1568639278411865,1.8970060348510742,0.2718876600265503,-0.13406063616275787,-0.6408718824386597,0.07766611874103546,1.096237301826477,-0.1702217161655426,1.5632785558700562,1.5468066930770874,-1.847017526626587,-3.149071216583252,4.334532737731934,6.157052516937256,-3.3953139781951904,-2.690868616104126,-1.1316999197006226,-2.0714733600616455,4.201694488525391,4.679980278015137,-5.783128261566162,-6.443591117858887,-3.507599353790283,-2.7806384563446045,-2.290247917175293,-1.8272212743759155,-4.020305156707764,-2.805962324142456,1.785523533821106,2.7598280906677246,0.5461753010749817,-0.09137014299631119,-5.322751522064209,-5.969964027404785,1.431685209274292,2.0794572830200195,5.4965081214904785,7.469246864318848,-2.8171732425689697,-2.1213104724884033,-4.35017204284668,-5.110633373260498,-1.6479382514953613,-2.4314682483673096,0.4494950771331787,-0.02221456728875637,-1.1749440431594849,-0.3496713638305664,0.8453934192657471,-0.6729269623756409,-0.9587457180023193,-0.44364359974861145,0.4295155704021454,1.537074089050293,1.0506192445755005,-1.7922073602676392,-3.9592225551605225,-5.283749580383301,-7.945770740509033,-1.8035017251968384,-1.2192693948745728,2.0042338371276855,-3.7318289279937744,-1.9959046840667725,0.9229637384414673,0.6294717,0.62017894
18,-4.766596794128418,-6.879832744598389,1.500849962234497,3.1905455589294434,2.1230921745300293,2.4825730323791504,-4.400439739227295,-4.7573418617248535,3.9799580574035645,7.1750407218933105,3.101560354232788,4.037403583526611,1.453728199005127,3.582038164138794,2.4288573265075684,3.7038731575012207,-2.9896531105041504,-1.9351556301116943,0.8955997228622437,0.8133373260498047,4.2686872482299805,6.706505298614502,-1.5513070821762085,-3.754331111907959,-5.822403430938721,-7.162093639373779,2.7520592212677,2.446536064147949,3.3236796855926514,4.715234279632568,2.2199370861053467,1.9144970178604126,0.29094383120536804,-0.15874989330768585,-0.6879059076309204,0.07053511589765549,1.1035763025283813,-0.17850175499916077,1.6306225061416626,1.5634559392929077,-1.8440476655960083,-3.207355260848999,4.47612190246582,6.26140022277832,-3.474936008453369,-2.7406487464904785,-1.1703741550445557,-2.138988494873047,4.326417446136475,4.779885292053223,-5.900354862213135,-6.525310039520264,-3.563948631286621,-2.828612804412842,-2.2887299060821533,-1.8706315755844116,-4.10996150970459,-2.826589345932007,1.8042093515396118,2.802201986312866,0.5519520044326782,-0.08828455209732056,-5.447084903717041,-6.074469089508057,1.4948147535324097,2.0942912101745605,5.598963260650635,7.581820011138916,-2.882739782333374,-2.1522650718688965,-4.428400993347168,-5.189224720001221,-1.6762645244598389,-2.484929084777832,0.4690667390823364,-0.033593375235795975,-1.185383915901184,-0.3579588234424591,0.8915824890136719,-0.6991126537322998,-0.9518126845359802,-0.46622157096862793,0.4282326102256775,1.5764034986495972,1.057827115058899,-1.8090198040008545,-4.039546012878418,-5.351011276245117,-8.165878295898438,-1.790237307548523,-1.2264885902404785,1.982704520225525,-3.7496163845062256,-1.9962265491485596,0.9223595261573792,0.6292723,0.61925334
19,-4.884362697601318,-6.976889133453369,1.5236026048660278,3.235058307647705,2.194115161895752,2.5328550338745117,-4.496645450592041,-4.854583263397217,4.0403289794921875,7.286065578460693,3.1793878078460693,4.1024980545043945,1.4729595184326172,3.6318142414093018,2.481928825378418,3.7407970428466797,-3.091829776763916,-1.939824104309082,0.9286848902702332,0.8278305530548096,4.346010208129883,6.802059650421143,-1.6103273630142212,-3.8080108165740967,-5.926505088806152,-7.270463943481445,2.8008217811584473,2.4801628589630127,3.3829939365386963,4.779151916503906,2.2787466049194336,1.9316452741622925,0.31019580364227295,-0.18319900333881378,-0.7321633696556091,0.06326146423816681,1.109588384628296,-0.18546105921268463,1.6964302062988281,1.5789401531219482,-1.8387798070907593,-3.2637410163879395,4.612418174743652,6.359910488128662,-3.5504724979400635,-2.788339614868164,-1.2095400094985962,-2.203087329864502,4.445448875427246,4.875393867492676,-6.010512828826904,-6.604511737823486,-3.6182167530059814,-2.8734962940216064,-2.286698818206787,-1.9125943183898926,-4.194373607635498,-2.847601890563965,1.8221557140350342,2.841918468475342,0.5559681057929993,-0.08518271893262863,-5.5658464431762695,-6.17262077331543,1.5544489622116089,2.107745885848999,5.69600772857666,7.689053535461426,-2.945795774459839,-2.181889295578003,-4.504848957061768,-5.262568950653076,-1.7034832239151,-2.5351810455322266,0.48847392201423645,-0.04502486065030098,-1.1972578763961792,-0.36514905095100403,0.9347844123840332,-0.7241464257240295,-0.9452723264694214,-0.4874051809310913,0.4277362823486328,1.613399624824524,1.0631022453308105,-1.8222471475601196,-4.113446235656738,-5.41337776184082,-8.377077102661133,-1.7792530059814453,-1.2327746152877808,1.9637832641601562,-3.765258550643921,-1.9964418411254883,0.9220659136772156,0.6294219,0.6204875
20,-4.996588230133057,-7.069094181060791,1.545831322669983,3.277554988861084,2.262430191040039,2.5806360244750977,-4.5889573097229,-4.9476542472839355,4.098532676696777,7.391286373138428,3.2551565170288086,4.163902282714844,1.4920856952667236,3.678276777267456,2.5311360359191895,3.7760934829711914,-3.186659097671509,-1.9471895694732666,0.9606772661209106,0.842789351940155,4.41845178604126,6.89425802230835,-1.6665551662445068,-3.859196901321411,-6.0244598388671875,-7.374400615692139,2.8476850986480713,2.5120203495025635,3.438378095626831,4.840240001678467,2.333664894104004,1.9485224485397339,0.3296167552471161,-0.2074102759361267,-0.7738766670227051,0.05585739389061928,1.1146787405014038,-0.19140982627868652,1.7607406377792358,1.5934523344039917,-1.8316766023635864,-3.3184101581573486,4.7436604499816895,6.45331335067749,-3.62225604057312,-2.834099292755127,-1.2488590478897095,-2.2641777992248535,4.559473991394043,4.966804504394531,-6.114616870880127,-6.681211948394775,-3.6706383228302,-2.9157350063323975,-2.284438133239746,-1.9531375169754028,-4.2739386558532715,-2.8690028190612793,1.8395390510559082,2.8792240619659424,0.5585660934448242,-0.0820896178483963,-5.6797003746032715,-6.265086650848389,1.6108895540237427,2.1200432777404785,5.788127422332764,7.791409969329834,-3.006645679473877,-2.210299015045166,-4.579573631286621,-5.331246376037598,-1.7298907041549683,-2.5824382305145264,0.5076897740364075,-0.056485895067453384,-1.2105121612548828,-0.3713741600513458,0.9753722548484802,-0.7480064034461975,-0.9390337467193604,-0.5073127746582031,0.4279869794845581,1.6482988595962524,1.0668878555297852,-1.8322629928588867,-4.181602478027344,-5.471428394317627,-8.580202102661133,-1.7704460620880127,-1.2382677793502808,1.9474287033081055,-3.779085874557495,-1.9965211153030396,0.9220271706581116,0.62912273,0.6204875
21,-5.103679656982422,-7.156863689422607,1.5675172805786133,3.318128824234009,2.3282291889190674,2.626156806945801,-4.6778035163879395,-5.036866188049316,4.1546406745910645,7.491359233856201,3.3289453983306885,4.222031593322754,1.5110077857971191,3.7218081951141357,2.576704263687134,3.809990882873535,-3.274763345718384,-1.9569119215011597,0.9917007088661194,0.8580334186553955,4.486452102661133,6.983388900756836,-1.7201496362686157,-3.908146619796753,-6.1168742179870605,-7.474299907684326,2.89284348487854,2.5422136783599854,3.4903814792633057,4.898678302764893,2.3849802017211914,1.9651309251785278,0.3491753935813904,-0.23138508200645447,-0.8132774233818054,0.04835056513547897,1.1191308498382568,-0.19658714532852173,1.8236370086669922,1.6071404218673706,-1.8231297731399536,-3.3714606761932373,4.870179176330566,6.542107105255127,-3.6906721591949463,-2.878147602081299,-1.2881032228469849,-2.3225185871124268,4.669046878814697,5.054413795471191,-6.213469982147217,-6.755481243133545,-3.721376657485962,-2.9555985927581787,-2.282132625579834,-1.992260456085205,-4.348997116088867,-2.8907482624053955,1.856423258781433,2.9144020080566406,0.5600104928016663,-0.07903458178043365,-5.788930892944336,-6.352382183074951,1.6644556522369385,2.1312596797943115,5.875832557678223,7.889209747314453,-3.065505266189575,-2.237626791000366,-4.652566432952881,-5.395832538604736,-1.7557179927825928,-2.6269049644470215,0.5267028212547302,-0.06795646995306015,-1.2250950336456299,-0.3767516613006592,1.013653039932251,-0.7707086205482483,-0.9330371618270874,-0.5260614156723022,0.42894360423088074,1.681301236152649,1.0694401264190674,-1.8394031524658203,-4.244762420654297,-5.525498867034912,-8.776069641113281,-1.7636252641677856,-1.2430672645568848,1.933461308479309,-3.7913544178009033,-1.9964672327041626,0.9222162961959839,0.6288236,0.6214132
22,-5.205945014953613,-7.240574359893799,1.5886226892471313,3.35693097114563,2.391737937927246,2.669654130935669,-4.763464450836182,-5.122428894042969,4.2087249755859375,7.586803913116455,3.4008290767669678,4.277176380157471,1.5296540260314941,3.7626819610595703,2.6189486980438232,3.8426215648651123,-3.3567941188812256,-1.968674898147583,1.0218510627746582,0.8733904957771301,4.550632476806641,7.069725036621094,-1.7712973356246948,-3.9551210403442383,-6.204398155212402,-7.570537567138672,2.936408281326294,2.5709166526794434,3.5394484996795654,4.954689025878906,2.4329841136932373,1.98149836063385,0.3688496947288513,-0.2551276385784149,-0.8505653738975525,0.040771663188934326,1.1231951713562012,-0.20119136571884155,1.8851470947265625,1.620147466659546,-1.8134316205978394,-3.423022747039795,4.992279052734375,6.626700401306152,-3.7559492588043213,-2.9205751419067383,-1.3270890712738037,-2.378451347351074,4.7746758460998535,5.1383819580078125,-6.30762243270874,-6.827269077301025,-3.7705674171447754,-2.9934287071228027,-2.2799692153930664,-2.029980182647705,-4.419769287109375,-2.91286563873291,1.8728402853012085,2.9476380348205566,0.5605103373527527,-0.07603448629379272,-5.894068717956543,-6.435059547424316,1.7154042720794678,2.141580581665039,5.959465503692627,7.98295259475708,-3.122490167617798,-2.263977289199829,-4.723969459533691,-5.456676483154297,-1.7810981273651123,-2.668765068054199,0.545499324798584,-0.07941991090774536,-1.2409346103668213,-0.3814137279987335,1.049902319908142,-0.792296290397644,-0.9272245168685913,-0.5437297224998474,0.430561900138855,1.7125778198242188,1.0709599256515503,-1.844002366065979,-4.303389072418213,-5.57597017288208,-8.965396881103516,-1.758542776107788,-1.2472586631774902,1.9216578006744385,-3.8023324012756348,-1.996275544166565,0.9225950837135315,0.628674,0.6198704
23,-5.303750038146973,-7.3205389976501465,1.6091285943984985,3.394075870513916,2.453113079071045,2.711345672607422,-4.846216678619385,-5.204591751098633,4.260900497436523,7.678110122680664,3.4709243774414062,4.329497814178467,1.54800546169281,3.8012032508850098,2.6580779552459717,3.8741250038146973,-3.4332029819488525,-1.9821807146072388,1.051208734512329,0.8887234926223755,4.611383438110352,7.153384685516357,-1.8201875686645508,-4.000314712524414,-6.287569999694824,-7.6633195877075195,2.9785077571868896,2.598254919052124,3.585865020751953,5.00841760635376,2.4779858589172363,1.9976084232330322,0.3886265754699707,-0.27863675355911255,-0.8859139084815979,0.03315317630767822,1.1270325183868408,-0.20536978542804718,1.945340871810913,1.6325745582580566,-1.8028736114501953,-3.4731690883636475,5.110268592834473,6.707539081573486,-3.8184027671813965,-2.961482286453247,-1.3657068014144897,-2.4322049617767334,4.876781940460205,5.219066619873047,-6.397668361663818,-6.896655082702637,-3.8182566165924072,-3.0295631885528564,-2.2781219482421875,-2.0663459300994873,-4.4866108894348145,-2.9353818893432617,1.888864278793335,2.9790894985198975,0.5602331161499023,-0.0731116533279419,-5.995383262634277,-6.513423919677734,1.764021873474121,2.1510918140411377,6.039305686950684,8.072810173034668,-3.177743434906006,-2.2894484996795654,-4.793689250946045,-5.514235019683838,-1.806131362915039,-2.708204746246338,0.564078152179718,-0.09086296707391739,-1.257929801940918,-0.38546061515808105,1.0843912363052368,-0.8128169178962708,-0.9215306639671326,-0.5604103803634644,0.43279561400413513,1.7423089742660522,1.0716050863265991,-1.8463170528411865,-4.358053207397461,-5.623087406158447,-9.148759841918945,-1.7549536228179932,-1.250920057296753,1.9117531776428223,-3.8121180534362793,-1.9959731101989746,0.9231420159339905,0.62847453,0.61956185
